Variant SKU,Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Inventory Qty,Variant Weight,Variant Price,Variant Barcode,Body HTML,Variant Image,Variant Tax Code
T_BS_BJK-OAKWOODCAMO_BK_9/10,copy-of-boys-brave-soul-jaredlong-school-jacket,Boys Brave Soul Oakwood Camo Padded School Jacket,Color,Black,Size,9-10 Years,,,0,0.85,14.25,5.05953E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/1_3d597fa1-5f32-4a38-bf0a-09e4e7e83259.jpg?v=1693216265,
T_BS_BJK-OAKWOODCAMO_BK_11/12,copy-of-boys-brave-soul-jaredlong-school-jacket,Boys Brave Soul Oakwood Camo Padded School Jacket,Color,Black,Size,11-12 Years,,,3,0.85,14.25,5.05953E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/1_3d597fa1-5f32-4a38-bf0a-09e4e7e83259.jpg?v=1693216265,
T_BS_BJK-OAKWOODCAMO_BK_13,copy-of-boys-brave-soul-jaredlong-school-jacket,Boys Brave Soul Oakwood Camo Padded School Jacket,Color,Black,Size,13 Years,,,2,0.85,14.25,5.05953E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/1_3d597fa1-5f32-4a38-bf0a-09e4e7e83259.jpg?v=1693216265,
T_3616_Ashby_Gilet_NVY_S,mens-champion-ashby-quilted-gilet,Mens Champion Ashby Quilted Gilet,Color,Navy,Size,S,,,16,800,13,5.05651E+12,"<p style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong data-mce-fragment=""1"">Features:</strong></p>
<ul style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">
<li data-mce-fragment=""1"">Neck fastening</li>
<li data-mce-fragment=""1"">Diamond quilted lining</li>
<li data-mce-fragment=""1"">Side entry pockets</li>
<li data-mce-fragment=""1"">Inside zipped pocket</li>
<li data-mce-fragment=""1"">Studded back vent</li>
<li data-mce-fragment=""1"">Full length zip with stud placket</li>
</ul>
<p style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong data-mce-fragment=""1"">Fabric:</strong></p>
<ul style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">
<li data-mce-fragment=""1"">100% Polyester</li>
</ul>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_b2a72844-1860-486e-984f-bd9dc48f4699.jpg?v=1694691312,
T_3616_Ashby_Gilet_NVY_M,mens-champion-ashby-quilted-gilet,Mens Champion Ashby Quilted Gilet,Color,Navy,Size,M,,,13,800,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_b2a72844-1860-486e-984f-bd9dc48f4699.jpg?v=1694691312,
T_3616_Ashby_Gilet_NVY_L,mens-champion-ashby-quilted-gilet,Mens Champion Ashby Quilted Gilet,Color,Navy,Size,L,,,13,800,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_b2a72844-1860-486e-984f-bd9dc48f4699.jpg?v=1694691312,
T_3616_Ashby_Gilet_NVY_XL,mens-champion-ashby-quilted-gilet,Mens Champion Ashby Quilted Gilet,Color,Navy,Size,XL,,,0,800,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_b2a72844-1860-486e-984f-bd9dc48f4699.jpg?v=1694691312,
T_3616_Ashby_Gilet_NVY_2XL,mens-champion-ashby-quilted-gilet,Mens Champion Ashby Quilted Gilet,Color,Navy,Size,2XL,,,3,800,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_b2a72844-1860-486e-984f-bd9dc48f4699.jpg?v=1694691312,
T_3616_Ashby_Gilet_NVY_3XL,mens-champion-ashby-quilted-gilet,Mens Champion Ashby Quilted Gilet,Color,Navy,Size,3XL,,,6,800,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_b2a72844-1860-486e-984f-bd9dc48f4699.jpg?v=1694691312,
T_3616_Ashby_Gilet_OLV_S,mens-champion-ashby-quilted-gilet,Mens Champion Ashby Quilted Gilet,Color,Olive,Size,S,,,15,800,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/3_8b330353-7b44-46f4-9201-1a8374cb3648.jpg?v=1694691312,
T_3616_Ashby_Gilet_OLV_M,mens-champion-ashby-quilted-gilet,Mens Champion Ashby Quilted Gilet,Color,Olive,Size,M,,,7,800,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/3_8b330353-7b44-46f4-9201-1a8374cb3648.jpg?v=1694691312,
T_3616_Ashby_Gilet_OLV_L,mens-champion-ashby-quilted-gilet,Mens Champion Ashby Quilted Gilet,Color,Olive,Size,L,,,15,800,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/3_8b330353-7b44-46f4-9201-1a8374cb3648.jpg?v=1694691312,
T_3616_Ashby_Gilet_OLV_XL,mens-champion-ashby-quilted-gilet,Mens Champion Ashby Quilted Gilet,Color,Olive,Size,XL,,,10,800,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/3_8b330353-7b44-46f4-9201-1a8374cb3648.jpg?v=1694691312,
T_3616_Ashby_Gilet_OLV_2XL,mens-champion-ashby-quilted-gilet,Mens Champion Ashby Quilted Gilet,Color,Olive,Size,2XL,,,14,800,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/3_8b330353-7b44-46f4-9201-1a8374cb3648.jpg?v=1694691312,
T_3616_Ashby_Gilet_OLV_3XL,mens-champion-ashby-quilted-gilet,Mens Champion Ashby Quilted Gilet,Color,Olive,Size,3XL,,,0,800,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/3_8b330353-7b44-46f4-9201-1a8374cb3648.jpg?v=1694691312,
T_3371_STROUD_Shirt_BLU_S,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Stroud (Blue),Size,S,,,12,0.4,11.5,5.05651E+12,"<p style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong data-mce-fragment=""1"">Features:</strong></p>
<ul style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">
<li data-mce-fragment=""1"">Fleece lined</li>
<li data-mce-fragment=""1"">2 Button cuff</li>
<li data-mce-fragment=""1"">Single chest pocket</li>
<li data-mce-fragment=""1"">Straight hem</li>
</ul>
<p style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong data-mce-fragment=""1"">Fabric:</strong></p>
<ul style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">
<li data-mce-fragment=""1"">55% cotton 45% polyester cotton rich yarn dyed</li>
<li data-mce-fragment=""1"">100% Polyester micro fleece lined</li>
</ul>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_dfe29b2d-be49-4d36-bda0-7714bf99fb9c.jpg?v=1694691334,
T_3371_STROUD_Shirt_BLU_M,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Stroud (Blue),Size,M,,,1,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_dfe29b2d-be49-4d36-bda0-7714bf99fb9c.jpg?v=1694691334,
T_3371_STROUD_Shirt_BLU_L,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Stroud (Blue),Size,L,,,6,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_dfe29b2d-be49-4d36-bda0-7714bf99fb9c.jpg?v=1694691334,
T_3371_STROUD_Shirt_BLU_XL,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Stroud (Blue),Size,XL,,,6,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_dfe29b2d-be49-4d36-bda0-7714bf99fb9c.jpg?v=1694691334,
T_3371_STROUD_Shirt_BLU_2XL,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Stroud (Blue),Size,2XL,,,8,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_dfe29b2d-be49-4d36-bda0-7714bf99fb9c.jpg?v=1694691334,
T_3371_STROUD_Shirt_BLU_3XL,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Stroud (Blue),Size,3XL,,,2,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_dfe29b2d-be49-4d36-bda0-7714bf99fb9c.jpg?v=1694691334,
T_3076_MILTON_Shirt_GRN_S,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Milton (Green),Size,S,,,20,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/3_74023add-24cf-4992-9ca1-012d0e3782cf.jpg?v=1694691334,
T_3076_MILTON_Shirt_GRN_M,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Milton (Green),Size,M,,,14,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/3_74023add-24cf-4992-9ca1-012d0e3782cf.jpg?v=1694691334,
T_3076_MILTON_Shirt_GRN_L,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Milton (Green),Size,L,,,4,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/3_74023add-24cf-4992-9ca1-012d0e3782cf.jpg?v=1694691334,
T_3076_MILTON_Shirt_GRN_XL,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Milton (Green),Size,XL,,,9,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/3_74023add-24cf-4992-9ca1-012d0e3782cf.jpg?v=1694691334,
T_3076_MILTON_Shirt_GRN_2XL,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Milton (Green),Size,2XL,,,9,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/3_74023add-24cf-4992-9ca1-012d0e3782cf.jpg?v=1694691334,
T_3076_MILTON_Shirt_GRN_3XL,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Milton (Green),Size,3XL,,,15,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/3_74023add-24cf-4992-9ca1-012d0e3782cf.jpg?v=1694691334,
T_3361_CARTMEL_Shirt_STN_S,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Cartmel (Stone),Size,S,,,10,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/4_d31ceb40-0ec7-49bf-bbc3-125500bad2b2.jpg?v=1694691334,
T_3361_CARTMEL_Shirt_STN_M,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Cartmel (Stone),Size,M,,,23,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/4_d31ceb40-0ec7-49bf-bbc3-125500bad2b2.jpg?v=1694691334,
T_3361_CARTMEL_Shirt_STN_L,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Cartmel (Stone),Size,L,,,20,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/4_d31ceb40-0ec7-49bf-bbc3-125500bad2b2.jpg?v=1694691334,
T_3361_CARTMEL_Shirt_STN_XL,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Cartmel (Stone),Size,XL,,,24,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/4_d31ceb40-0ec7-49bf-bbc3-125500bad2b2.jpg?v=1694691334,
T_3361_CARTMEL_Shirt_STN_2XL,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Cartmel (Stone),Size,2XL,,,11,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/4_d31ceb40-0ec7-49bf-bbc3-125500bad2b2.jpg?v=1694691334,
T_3361_CARTMEL_Shirt_STN_3XL,mens-champion-country-fleece-lined-check-shirt,Mens Champion Country Fleece Lined Check Shirt,Style,Cartmel (Stone),Size,3XL,,,14,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/4_d31ceb40-0ec7-49bf-bbc3-125500bad2b2.jpg?v=1694691334,
T_2725_GLEN_Jkt_BLK_S,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Black,Size,S,,,7,0.4,11.5,5.05651E+12,"<p style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong data-mce-fragment=""1"">Features:</strong></p>
<ul style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">
<li data-mce-fragment=""1"">Quilted lining</li>
<li data-mce-fragment=""1"">Front zip fastening</li>
<li data-mce-fragment=""1"">Zip fastening front pockets</li>
<li data-mce-fragment=""1"">Adjustable drawcord at hem</li>
<li data-mce-fragment=""1"">Elasticated cuffs</li>
<li data-mce-fragment=""1"">Inside pocket</li>
</ul>
<p style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong data-mce-fragment=""1"">Fabric:</strong></p>
<ul style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">
<li data-mce-fragment=""1"">100% Polyester anti-pill fleece</li>
</ul>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/5_0e6f51e8-6837-4fdd-85e5-f9014dd8b821.jpg?v=1694691348,
T_2725_GLEN_Jkt_BLK_M,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Black,Size,M,,,12,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/5_0e6f51e8-6837-4fdd-85e5-f9014dd8b821.jpg?v=1694691348,
T_2725_GLEN_Jkt_BLK_L,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Black,Size,L,,,5,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/5_0e6f51e8-6837-4fdd-85e5-f9014dd8b821.jpg?v=1694691348,
T_2725_GLEN_Jkt_BLK_XL,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Black,Size,XL,,,4,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/5_0e6f51e8-6837-4fdd-85e5-f9014dd8b821.jpg?v=1694691348,
T_2725_GLEN_Jkt_BLK_2XL,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Black,Size,2XL,,,5,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/5_0e6f51e8-6837-4fdd-85e5-f9014dd8b821.jpg?v=1694691348,
T_2725_GLEN_Jkt_BLK_3XL,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Black,Size,3XL,,,8,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/5_0e6f51e8-6837-4fdd-85e5-f9014dd8b821.jpg?v=1694691348,
T_2725_GLEN_Jkt_GRN_S,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Green,Size,S,,,14,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/6_467a3fb9-9f89-4953-a696-993d851de35f.jpg?v=1694691348,
T_2725_GLEN_Jkt_GRN_M,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Green,Size,M,,,15,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/6_467a3fb9-9f89-4953-a696-993d851de35f.jpg?v=1694691348,
T_2725_GLEN_Jkt_GRN_L,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Green,Size,L,,,12,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/6_467a3fb9-9f89-4953-a696-993d851de35f.jpg?v=1694691348,
T_2725_GLEN_Jkt_GRN_XL,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Green,Size,XL,,,14,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/6_467a3fb9-9f89-4953-a696-993d851de35f.jpg?v=1694691348,
T_2725_GLEN_Jkt_GRN_2XL,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Green,Size,2XL,,,6,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/6_467a3fb9-9f89-4953-a696-993d851de35f.jpg?v=1694691348,
T_2725_GLEN_Jkt_GRN_3XL,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Green,Size,3XL,,,7,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/6_467a3fb9-9f89-4953-a696-993d851de35f.jpg?v=1694691348,
T_2725_GLEN_Jkt_NVY_S,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Navy,Size,S,,,18,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/7_217f96a0-7c8e-42ea-9ae7-9de84cde2519.jpg?v=1694691348,
T_2725_GLEN_Jkt_NVY_M,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Navy,Size,M,,,12,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/7_217f96a0-7c8e-42ea-9ae7-9de84cde2519.jpg?v=1694691348,
T_2725_GLEN_Jkt_NVY_L,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Navy,Size,L,,,9,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/7_217f96a0-7c8e-42ea-9ae7-9de84cde2519.jpg?v=1694691348,
T_2725_GLEN_Jkt_NVY_XL,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Navy,Size,XL,,,14,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/7_217f96a0-7c8e-42ea-9ae7-9de84cde2519.jpg?v=1694691348,
T_2725_GLEN_Jkt_NVY_2XL,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Navy,Size,2XL,,,16,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/7_217f96a0-7c8e-42ea-9ae7-9de84cde2519.jpg?v=1694691348,
T_2725_GLEN_Jkt_NVY_3XL,mens-champion-glen-padded-fleece-jacket,Mens Champion Glen Padded Fleece Jacket,Color,Navy,Size,3XL,,,14,0.4,11.5,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/7_217f96a0-7c8e-42ea-9ae7-9de84cde2519.jpg?v=1694691348,
T_3370_KINROSS_Shirt_GRN_S,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Green,Size,S,,,0,0.9,13,5.05651E+12,"<p style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong data-mce-fragment=""1"">Features:</strong></p>
<ul style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">
<li data-mce-fragment=""1"">Quilted lining</li>
<li data-mce-fragment=""1"">Two chest pockets</li>
<li data-mce-fragment=""1"">Two lower zip pockets</li>
<li data-mce-fragment=""1"">Stud fastening on placket</li>
<li data-mce-fragment=""1"">Straight hem</li>
</ul>
<p style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong data-mce-fragment=""1"">Fabric:</strong></p>
<ul style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">
<li data-mce-fragment=""1"">100% Polyester anti-pill fleece</li>
<li data-mce-fragment=""1"">220 gsm</li>
</ul>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/6_ffbad6f9-c8b1-44fc-9fa2-05ed21712b7f.jpg?v=1694691367,
T_3370_KINROSS_Shirt_GRN_M,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Green,Size,M,,,11,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/6_ffbad6f9-c8b1-44fc-9fa2-05ed21712b7f.jpg?v=1694691367,
T_3370_KINROSS_Shirt_GRN_L,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Green,Size,L,,,19,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/6_ffbad6f9-c8b1-44fc-9fa2-05ed21712b7f.jpg?v=1694691367,
T_3370_KINROSS_Shirt_GRN_XL,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Green,Size,XL,,,6,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/6_ffbad6f9-c8b1-44fc-9fa2-05ed21712b7f.jpg?v=1694691367,
T_3370_KINROSS_Shirt_GRN_2XL,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Green,Size,2XL,,,0,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/6_ffbad6f9-c8b1-44fc-9fa2-05ed21712b7f.jpg?v=1694691367,
T_3370_KINROSS_Shirt_GRN_3XL,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Green,Size,3XL,,,0,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/6_ffbad6f9-c8b1-44fc-9fa2-05ed21712b7f.jpg?v=1694691367,
T_3370_KINROSS_Shirt_NVY_S,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Navy,Size,S,,,11,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/7_0d9a7a2d-0923-4991-8bbd-dc2c89fced84.jpg?v=1694691367,
T_3370_KINROSS_Shirt_NVY_M,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Navy,Size,M,,,13,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/7_0d9a7a2d-0923-4991-8bbd-dc2c89fced84.jpg?v=1694691367,
T_3370_KINROSS_Shirt_NVY_L,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Navy,Size,L,,,8,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/7_0d9a7a2d-0923-4991-8bbd-dc2c89fced84.jpg?v=1694691367,
T_3370_KINROSS_Shirt_NVY_XL,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Navy,Size,XL,,,9,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/7_0d9a7a2d-0923-4991-8bbd-dc2c89fced84.jpg?v=1694691367,
T_3370_KINROSS_Shirt_NVY_2XL,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Navy,Size,2XL,,,1,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/7_0d9a7a2d-0923-4991-8bbd-dc2c89fced84.jpg?v=1694691367,
T_3370_KINROSS_Shirt_NVY_3XL,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Navy,Size,3XL,,,11,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/7_0d9a7a2d-0923-4991-8bbd-dc2c89fced84.jpg?v=1694691367,
T_3370_KINROSS_Shirt_RED_S,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Red,Size,S,,,12,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/8_c9c452d8-2c64-4eba-9d7f-f7cb0749a81c.jpg?v=1694691367,
T_3370_KINROSS_Shirt_RED_M,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Red,Size,M,,,13,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/8_c9c452d8-2c64-4eba-9d7f-f7cb0749a81c.jpg?v=1694691367,
T_3370_KINROSS_Shirt_RED_L,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Red,Size,L,,,15,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/8_c9c452d8-2c64-4eba-9d7f-f7cb0749a81c.jpg?v=1694691367,
T_3370_KINROSS_Shirt_RED_XL,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Red,Size,XL,,,14,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/8_c9c452d8-2c64-4eba-9d7f-f7cb0749a81c.jpg?v=1694691367,
T_3370_KINROSS_Shirt_RED_2XL,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Red,Size,2XL,,,13,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/8_c9c452d8-2c64-4eba-9d7f-f7cb0749a81c.jpg?v=1694691367,
T_3370_KINROSS_Shirt_RED_3XL,mens-champion-kinross-quilted-fleece-lined-shirt,Champion Kinross Quilted Fleece Shirt,Color,Red,Size,3XL,,,11,0.9,13,5.05651E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/8_c9c452d8-2c64-4eba-9d7f-f7cb0749a81c.jpg?v=1694691367,
T_BS_LJK-CELLOLGILPKJ_8,ladies-brave-soul-cellolgil-padded-longline-gilet,Ladies Brave Soul CELLOLGIL Padded Longline Gilet,Color,Dusty Pink,Size,8,,,3,0.7,17.95,5.05953E+12,"<b>Features:</b>
<div>
<ul>
<li>Sleeveles</li>
<li>Longline length</li>
<li>Fixed hood</li>
<li>Centre zip through</li>
<li>Contrasting trims</li>
<li>Two lower pockets</li>
</ul>
</div>
<div>
<b>Fabric:<br></b>
<ul>
<li>100% Polyester - 75D - Woven</li>
</ul>
</div>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/4_ef3181f0-bbe2-4650-b583-a267fd076751.jpg?v=1695825070,
